QUARTER,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,AIRPORT,DEST_CITY_NAME,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_GROUP,DEP_TIME_BLK,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2,3,2019-04-03,B6,719,JFK,"Atlanta, GA",1502,1501.0,-1.0,-1.0,15,4,0.0,0.0,31.0,0.0,0.0
2,3,2019-04-03,B6,883,JFK,"Orlando, FL",1638,1632.0,-6.0,-1.0,16,4,0.0,0.0,23.0,0.0,0.0
2,3,2019-04-03,B6,1013,JFK,"Long Beach, CA",1725,1841.0,76.0,5.0,17,10,50.0,0.0,0.0,0.0,0.0
2,3,2019-04-03,B6,1041,JFK,"Savannah, GA",1429,1442.0,13.0,0.0,14,3,13.0,0.0,10.0,0.0,0.0
2,3,2019-04-03,B6,1119,JFK,"Charlotte, NC",1659,1654.0,-5.0,-1.0,16,3,0.0,0.0,39.0,0.0,0.0
2,3,2019-04-03,B6,1232,Malone,"Boston, MA",1735,1840.0,65.0,4.0,17,1,11.0,0.0,0.0,0.0,45.0
2,3,2019-04-03,B6,1271,Malone,"Fort Lauderdale, FL",1937,2108.0,91.0,6.0,19,5,22.0,0.0,14.0,0.0,69.0
2,3,2019-04-03,B6,1332,Malone,"Boston, MA",1930,2037.0,67.0,4.0,19,1,7.0,0.0,0.0,0.0,49.0
2,3,2019-04-03,B6,1371,Malone,"Fort Lauderdale, FL",2151,2330.0,99.0,6.0,21,5,17.0,0.0,0.0,0.0,79.0
2,3,2019-04-03,B6,1701,JFK,"Fort Lauderdale, FL",844,929.0,45.0,3.0,8,5,20.0,0.0,0.0,0.0,0.0
2,3,2019-04-03,B6,2153,JFK,"West Palm Beach/Palm Beach, FL",1459,1621.0,82.0,5.0,14,5,82.0,0.0,49.0,0.0,0.0
2,3,2019-04-03,B6,2359,JFK,"Burbank, CA",1000,1138.0,98.0,6.0,10,10,83.0,0.0,0.0,0.0,0.0
2,3,2019-04-03,B6,2953,JFK,"West Palm Beach/Palm Beach, FL",1705,1814.0,69.0,4.0,17,5,64.0,0.0,0.0,0.0,0.0
2,4,2019-04-04,B6,63,JFK,"Seattle, WA",822,820.0,-2.0,-1.0,8,10,0.0,0.0,23.0,0.0,0.0
2,4,2019-04-04,B6,135,JFK,"Phoenix, AZ",1851,1939.0,48.0,3.0,18,9,3.0,0.0,0.0,0.0,12.0
2,4,2019-04-04,B6,415,JFK,"San Francisco, CA",930,1059.0,89.0,5.0,9,11,0.0,0.0,77.0,0.0,0.0
2,4,2019-04-04,B6,581,JFK,"Houston, TX",1453,1541.0,48.0,3.0,14,6,48.0,0.0,28.0,0.0,0.0
2,4,2019-04-04,B6,615,JFK,"San Francisco, CA",1052,1124.0,32.0,2.0,10,11,0.0,0.0,28.0,0.0,0.0
2,4,2019-04-04,B6,795,JFK,"Austin, TX",905,859.0,-6.0,-1.0,9,7,0.0,0.0,15.0,0.0,0.0
2,4,2019-04-04,B6,1271,Malone,"Fort Lauderdale, FL",1937,2010.0,33.0,2.0,19,5,29.0,0.0,6.0,0.0,4.0
2,4,2019-04-04,B6,1371,Malone,"Fort Lauderdale, FL",2151,2309.0,78.0,5.0,21,5,15.0,0.0,0.0,0.0,54.0
2,4,2019-04-04,B6,1401,JFK,"Fort Lauderdale, FL",1533,1634.0,61.0,4.0,15,5,0.0,0.0,0.0,0.0,31.0
2,5,2019-04-05,B6,102,JFK,"Buffalo, NY",1845,2127.0,162.0,10.0,18,2,133.0,0.0,0.0,0.0,0.0
2,5,2019-04-05,B6,105,JFK,"Chicago, IL",1552,2242.0,410.0,12.0,15,3,316.0,0.0,0.0,0.0,65.0
2,5,2019-04-05,B6,201,JFK,"Fort Lauderdale, FL",1404,1412.0,8.0,0.0,14,5,8.0,0.0,18.0,0.0,0.0
2,5,2019-04-05,B6,225,JFK,"Tampa, FL",2045,2147.0,62.0,4.0,20,5,7.0,0.0,0.0,0.0,24.0
2,5,2019-04-05,B6,283,JFK,"Orlando, FL",1741,1819.0,38.0,2.0,17,4,32.0,0.0,0.0,0.0,0.0
2,5,2019-04-05,B6,359,JFK,"Burbank, CA",1640,1644.0,4.0,0.0,16,10,4.0,0.0,11.0,0.0,0.0
2,5,2019-04-05,B6,429,JFK,"Fort Myers, FL",2105,2203.0,58.0,3.0,21,5,21.0,0.0,0.0,0.0,8.0
2,5,2019-04-05,B6,477,JFK,"Jacksonville, FL",1629,2014.0,225.0,12.0,16,4,190.0,0.0,0.0,0.0,0.0
2,5,2019-04-05,B6,499,Malone,"Orlando, FL",2118,2207.0,49.0,3.0,21,4,16.0,0.0,0.0,0.0,29.0
2,5,2019-04-05,B6,518,JFK,"Boston, MA",900,1059.0,119.0,7.0,9,1,77.0,0.0,0.0,0.0,13.0
2,5,2019-04-05,B6,575,JFK,"New Orleans, LA",1330,1544.0,134.0,8.0,13,5,122.0,0.0,0.0,0.0,0.0
2,5,2019-04-05,B6,586,JFK,"Rochester, NY",1243,1543.0,180.0,12.0,12,2,180.0,0.0,20.0,0.0,0.0
2,5,2019-04-05,B6,615,JFK,"San Francisco, CA",1052,1156.0,64.0,4.0,10,11,0.0,0.0,58.0,0.0,0.0
2,5,2019-04-05,B6,675,JFK,"New Orleans, LA",730,837.0,67.0,4.0,7,5,67.0,0.0,2.0,0.0,0.0
2,5,2019-04-05,B6,676,JFK,"Worcester, MA",2245,123.0,158.0,10.0,6,1,29.0,0.0,0.0,0.0,111.0
2,5,2019-04-05,B6,702,JFK,"Buffalo, NY",1104,1315.0,131.0,8.0,11,2,117.0,0.0,0.0,0.0,0.0
2,5,2019-04-05,B6,839,JFK,"Aguadilla, PR",2359,113.0,74.0,4.0,23,7,6.0,0.0,0.0,0.0,49.0
2,5,2019-04-05,B6,915,JFK,"San Francisco, CA",1545,1715.0,90.0,6.0,15,11,0.0,0.0,65.0,0.0,0.0
2,5,2019-04-05,B6,918,JFK,"Boston, MA",1844,2007.0,83.0,5.0,18,1,58.0,0.0,10.0,0.0,0.0
2,5,2019-04-05,B6,971,Malone,"Fort Lauderdale, FL",952,1036.0,44.0,2.0,9,5,11.0,0.0,12.0,0.0,33.0
2,5,2019-04-05,B6,1041,JFK,"Savannah, GA",1426,1509.0,43.0,2.0,14,3,13.0,0.0,2.0,0.0,30.0
2,5,2019-04-05,B6,1119,JFK,"Charlotte, NC",1659,2013.0,194.0,12.0,16,3,15.0,0.0,0.0,0.0,155.0
2,5,2019-04-05,B6,1185,JFK,"Raleigh/Durham, NC",1715,2005.0,170.0,11.0,17,2,91.0,0.0,0.0,0.0,61.0
2,5,2019-04-05,B6,1218,JFK,"Boston, MA",1511,1717.0,126.0,8.0,15,1,11.0,0.0,7.0,0.0,115.0
2,5,2019-04-05,B6,1373,JFK,"Charleston, SC",1440,1458.0,18.0,1.0,14,3,16.0,0.0,10.0,0.0,2.0
2,5,2019-04-05,B6,1677,JFK,"Jacksonville, FL",2030,2136.0,66.0,4.0,20,4,5.0,0.0,0.0,0.0,28.0
2,5,2019-04-05,B6,1729,JFK,"Fort Myers, FL",1213,1324.0,71.0,4.0,12,5,43.0,0.0,0.0,0.0,0.0
2,1,2019-04-01,9E,5301,Malone,"Charlotte, NC",745,857.0,72.0,4.0,7,3,71.0,0.0,0.0,0.0,0.0
2,3,2019-04-24,YV,6331,Malone,"Houston, TX",1222,1430.0,128.0,8.0,12,6,119.0,0.0,0.0,0.0,0.0
2,4,2019-04-04,YV,6331,Malone,"Houston, TX",1222,1308.0,46.0,3.0,12,6,0.0,84.0,0.0,0.0,0.0
2,1,2019-04-22,YV,6331,Malone,"Houston, TX",1222,1503.0,161.0,10.0,12,6,138.0,0.0,0.0,0.0,0.0
2,1,2019-04-01,NK,331,Malone,"Chicago, IL",2159,2317.0,78.0,5.0,21,3,0.0,0.0,68.0,0.0,0.0
2,3,2019-04-03,NK,331,Malone,"Chicago, IL",2159,2347.0,108.0,7.0,21,3,0.0,0.0,104.0,0.0,0.0
2,7,2019-04-07,NK,331,Malone,"Chicago, IL",2159,131.0,212.0,12.0,21,3,0.0,0.0,0.0,0.0,211.0
2,1,2019-04-08,NK,331,Malone,"Chicago, IL",2159,2154.0,-5.0,-1.0,21,3,0.0,0.0,36.0,0.0,0.0
2,2,2019-04-09,NK,331,Malone,"Chicago, IL",2159,2244.0,45.0,3.0,21,3,0.0,0.0,62.0,0.0,0.0
2,5,2019-04-12,NK,331,Malone,"Chicago, IL",2159,2322.0,83.0,5.0,21,3,0.0,0.0,82.0,0.0,0.0
2,1,2019-04-15,NK,331,Malone,"Chicago, IL",2159,849.0,650.0,12.0,21,3,0.0,0.0,29.0,0.0,650.0
2,4,2019-04-18,NK,331,Malone,"Chicago, IL",2159,2213.0,14.0,0.0,21,3,0.0,0.0,15.0,0.0,0.0
2,5,2019-04-19,NK,331,Malone,"Chicago, IL",2159,150.0,231.0,12.0,21,3,0.0,0.0,205.0,0.0,0.0
2,1,2019-04-22,NK,331,Malone,"Chicago, IL",2159,19.0,140.0,9.0,21,3,0.0,0.0,121.0,0.0,0.0
2,4,2019-04-25,NK,331,Malone,"Chicago, IL",2159,2304.0,65.0,4.0,21,3,39.0,0.0,0.0,0.0,0.0
2,1,2019-04-01,NK,347,Malone,"Myrtle Beach, SC",1844,1929.0,45.0,3.0,18,3,0.0,0.0,64.0,0.0,0.0
2,3,2019-04-03,NK,347,Malone,"Myrtle Beach, SC",1844,1931.0,47.0,3.0,18,3,0.0,0.0,33.0,0.0,0.0
2,2,2019-04-09,NK,347,Malone,"Myrtle Beach, SC",1844,1940.0,56.0,3.0,18,3,0.0,0.0,100.0,0.0,0.0
2,3,2019-04-10,NK,347,Malone,"Myrtle Beach, SC",1844,1944.0,60.0,4.0,18,3,0.0,0.0,77.0,0.0,0.0
2,5,2019-04-12,NK,347,Malone,"Myrtle Beach, SC",1844,1931.0,47.0,3.0,18,3,0.0,0.0,37.0,0.0,0.0
2,1,2019-04-15,NK,347,Malone,"Myrtle Beach, SC",1844,1913.0,29.0,1.0,18,3,0.0,0.0,45.0,0.0,0.0
2,4,2019-04-18,NK,347,Malone,"Myrtle Beach, SC",1844,1917.0,33.0,2.0,18,3,0.0,0.0,20.0,0.0,0.0
2,5,2019-04-19,NK,347,Malone,"Myrtle Beach, SC",1844,2141.0,177.0,11.0,18,3,0.0,0.0,192.0,0.0,0.0
2,6,2019-04-20,NK,347,Malone,"Myrtle Beach, SC",1844,1928.0,44.0,2.0,18,3,0.0,0.0,0.0,0.0,41.0
2,1,2019-04-22,NK,347,Malone,"Myrtle Beach, SC",1844,1941.0,57.0,3.0,18,3,6.0,0.0,35.0,0.0,0.0
2,3,2019-04-24,NK,347,Malone,"Myrtle Beach, SC",1844,1904.0,20.0,1.0,18,3,0.0,0.0,34.0,0.0,0.0
2,1,2019-04-01,NK,917,Malone,"Dallas/Fort Worth, TX",1350,1513.0,83.0,5.0,13,6,0.0,0.0,76.0,0.0,0.0
2,7,2019-04-07,NK,917,Malone,"Dallas/Fort Worth, TX",1350,1422.0,32.0,2.0,13,6,32.0,0.0,17.0,0.0,0.0
2,6,2019-04-13,NK,917,Malone,"Dallas/Fort Worth, TX",1350,1912.0,322.0,12.0,13,6,0.0,321.0,0.0,0.0,0.0
2,7,2019-04-21,NK,917,Malone,"Dallas/Fort Worth, TX",1350,1547.0,117.0,7.0,13,6,0.0,0.0,0.0,0.0,70.0
2,1,2019-04-01,NK,921,Malone,"Myrtle Beach, SC",1059,1222.0,83.0,5.0,10,3,0.0,0.0,12.0,0.0,83.0
2,7,2019-04-14,NK,921,Malone,"Myrtle Beach, SC",1059,1516.0,257.0,12.0,10,3,0.0,0.0,0.0,0.0,244.0
2,2,2019-04-16,NK,921,Malone,"Myrtle Beach, SC",1059,1053.0,-6.0,-1.0,10,3,0.0,0.0,23.0,0.0,0.0
2,5,2019-04-19,NK,921,Malone,"Myrtle Beach, SC",1059,1228.0,89.0,5.0,10,3,4.0,0.0,87.0,0.0,0.0
2,4,2019-04-25,NK,921,Malone,"Myrtle Beach, SC",1059,1232.0,93.0,6.0,10,3,51.0,0.0,46.0,0.0,0.0
2,1,2019-04-01,NK,922,Malone,"Detroit, MI",1649,1806.0,77.0,5.0,16,3,10.0,0.0,89.0,0.0,0.0
2,3,2019-04-03,NK,922,Malone,"Detroit, MI",1649,1741.0,52.0,3.0,16,3,46.0,0.0,11.0,0.0,0.0
2,6,2019-04-06,NK,922,Malone,"Detroit, MI",1649,1751.0,62.0,4.0,16,3,51.0,0.0,0.0,0.0,0.0
2,2,2019-04-09,NK,922,Malone,"Detroit, MI",1649,1706.0,17.0,1.0,16,3,7.0,0.0,53.0,0.0,0.0
2,3,2019-04-10,NK,922,Malone,"Detroit, MI",1649,1653.0,4.0,0.0,16,3,0.0,0.0,24.0,0.0,0.0
2,1,2019-04-15,NK,922,Malone,"Detroit, MI",1649,1712.0,23.0,1.0,16,3,0.0,0.0,30.0,0.0,0.0
2,2,2019-04-16,NK,922,Malone,"Detroit, MI",1649,1736.0,47.0,3.0,16,3,47.0,0.0,12.0,0.0,0.0
2,5,2019-04-19,NK,922,Malone,"Detroit, MI",1649,2034.0,225.0,12.0,16,3,0.0,0.0,0.0,0.0,211.0
2,1,2019-04-22,NK,922,Malone,"Detroit, MI",1649,1745.0,56.0,3.0,16,3,0.0,0.0,41.0,0.0,0.0
2,3,2019-04-24,NK,922,Malone,"Detroit, MI",1649,1802.0,73.0,4.0,16,3,71.0,0.0,0.0,0.0,0.0
2,4,2019-04-25,NK,922,Malone,"Detroit, MI",1649,1745.0,56.0,3.0,16,3,0.0,0.0,0.0,0.0,53.0
2,4,2019-04-11,WN,1660,Malone,"Atlanta, GA",1340,1411.0,31.0,2.0,13,4,0.0,0.0,0.0,0.0,28.0
2,4,2019-04-11,WN,451,Malone,"Dallas, TX",700,702.0,2.0,0.0,7,6,0.0,0.0,19.0,0.0,0.0
2,4,2019-04-11,WN,2020,Malone,"Dallas, TX",1030,1031.0,1.0,0.0,10,6,0.0,0.0,22.0,0.0,0.0
2,4,2019-04-11,WN,1967,Malone,"Chicago, IL",2055,2122.0,27.0,1.0,20,3,1.0,0.0,0.0,0.0,18.0
2,1,2019-04-15,WN,846,Malone,"Atlanta, GA",1655,1727.0,32.0,2.0,16,4,7.0,0.0,7.0,0.0,25.0
2,1,2019-04-15,WN,1577,Malone,"Atlanta, GA",2035,2300.0,145.0,9.0,20,4,7.0,0.0,0.0,0.0,131.0
2,1,2019-04-15,WN,1660,Malone,"Atlanta, GA",1340,1409.0,29.0,1.0,13,4,0.0,0.0,0.0,0.0,21.0
2,1,2019-04-15,WN,350,Malone,"Nashville, TN",1625,1700.0,35.0,2.0,16,4,7.0,0.0,0.0,0.0,20.0
2,1,2019-04-15,WN,578,Malone,"Dallas, TX",2005,2245.0,160.0,10.0,20,6,22.0,0.0,4.0,0.0,138.0
2,1,2019-04-15,WN,966,Malone,"Dallas, TX",1740,1756.0,16.0,1.0,17,6,0.0,0.0,11.0,0.0,16.0
2,1,2019-04-15,WN,2203,Malone,"Dallas, TX",1510,1608.0,58.0,3.0,15,6,15.0,0.0,2.0,0.0,43.0
2,1,2019-04-15,WN,681,Malone,"Kansas City, MO",1830,1936.0,66.0,4.0,18,5,0.0,0.0,6.0,0.0,66.0
2,1,2019-04-15,WN,1037,Malone,"Chicago, IL",1605,1626.0,21.0,1.0,16,3,16.0,0.0,4.0,0.0,5.0
2,1,2019-04-15,WN,1967,Malone,"Chicago, IL",2055,2312.0,137.0,9.0,20,3,6.0,0.0,0.0,0.0,126.0
2,1,2019-04-15,WN,2151,Malone,"Chicago, IL",1850,1947.0,57.0,3.0,18,3,0.0,0.0,8.0,0.0,57.0
2,1,2019-04-15,WN,1377,Malone,"Milwaukee, WI",1925,2055.0,90.0,6.0,19,3,1.0,0.0,0.0,0.0,89.0
2,1,2019-04-15,WN,733,Malone,"St. Louis, MO",1755,1757.0,2.0,0.0,17,4,0.0,0.0,26.0,0.0,0.0
2,1,2019-04-15,WN,1597,Malone,"Tampa, FL",1545,1609.0,24.0,1.0,15,5,0.0,0.0,0.0,0.0,17.0
2,6,2019-04-27,WN,5050,Malone,"Dallas, TX",1740,2100.0,200.0,12.0,17,6,0.0,0.0,0.0,0.0,177.0
2,5,2019-04-26,WN,846,Malone,"Atlanta, GA",1655,1910.0,135.0,9.0,16,4,0.0,0.0,21.0,0.0,135.0
2,5,2019-04-26,WN,1577,Malone,"Atlanta, GA",2035,2313.0,158.0,10.0,20,4,0.0,0.0,0.0,0.0,143.0
2,5,2019-04-26,WN,350,Malone,"Nashville, TN",1625,1851.0,146.0,9.0,16,4,10.0,0.0,31.0,0.0,136.0
2,5,2019-04-26,WN,578,Malone,"Dallas, TX",2005,2306.0,181.0,12.0,20,6,6.0,0.0,0.0,0.0,145.0
2,5,2019-04-26,WN,2203,Malone,"Dallas, TX",1510,1641.0,91.0,6.0,15,6,17.0,0.0,0.0,0.0,67.0
2,5,2019-04-26,WN,1327,Malone,"Denver, CO",1720,2013.0,173.0,11.0,17,7,7.0,0.0,0.0,0.0,148.0
2,5,2019-04-26,WN,2048,Malone,"Houston, TX",1150,1217.0,27.0,1.0,11,6,10.0,0.0,16.0,0.0,17.0
2,1,2019-04-01,WN,1378,Malone,"Atlanta, GA",2045,2131.0,46.0,3.0,20,4,0.0,0.0,3.0,0.0,46.0
2,1,2019-04-01,WN,1447,Malone,"Atlanta, GA",1655,1701.0,6.0,0.0,16,4,6.0,0.0,25.0,0.0,0.0
2,1,2019-04-01,WN,1988,Malone,"Atlanta, GA",1330,1326.0,-4.0,-1.0,13,4,0.0,0.0,28.0,0.0,0.0
2,1,2019-04-01,WN,2360,Malone,"Atlanta, GA",630,708.0,38.0,2.0,6,4,27.0,0.0,0.0,0.0,0.0
2,1,2019-04-01,WN,1987,Malone,"Nashville, TN",620,715.0,55.0,3.0,6,4,51.0,0.0,0.0,0.0,0.0
2,1,2019-04-01,WN,2156,Malone,"Nashville, TN",1240,1437.0,117.0,7.0,12,4,0.0,0.0,13.0,0.0,117.0
2,1,2019-04-01,WN,265,Malone,"Dallas, TX",2005,2056.0,51.0,3.0,20,6,13.0,0.0,4.0,0.0,38.0
2,1,2019-04-01,WN,366,Malone,"Dallas, TX",1510,1606.0,56.0,3.0,15,6,4.0,0.0,9.0,0.0,52.0
2,1,2019-04-01,WN,1156,Malone,"Dallas, TX",700,754.0,54.0,3.0,7,6,35.0,0.0,0.0,0.0,0.0
2,1,2019-04-01,WN,1278,Malone,"Dallas, TX",1755,1813.0,18.0,1.0,17,6,0.0,0.0,1.0,0.0,18.0
2,1,2019-04-01,WN,2515,Malone,"Dallas, TX",1030,1252.0,142.0,9.0,10,6,0.0,0.0,0.0,0.0,140.0
2,1,2019-04-01,WN,175,Malone,"Denver, CO",855,959.0,64.0,4.0,8,7,4.0,0.0,0.0,0.0,31.0
2,1,2019-04-01,WN,246,Malone,"Denver, CO",1725,1922.0,117.0,7.0,17,7,0.0,0.0,3.0,0.0,117.0
2,1,2019-04-01,WN,2720,Malone,"Denver, CO",1410,1535.0,85.0,5.0,14,7,11.0,0.0,4.0,0.0,74.0
2,1,2019-04-01,WN,479,Malone,"Houston, TX",1655,1822.0,87.0,5.0,16,6,8.0,0.0,8.0,0.0,79.0
2,1,2019-04-01,WN,2252,Malone,"Houston, TX",1205,1348.0,103.0,6.0,12,6,41.0,0.0,17.0,0.0,62.0
2,1,2019-04-01,WN,2324,Malone,"Houston, TX",625,707.0,42.0,2.0,6,6,32.0,0.0,0.0,0.0,0.0
2,1,2019-04-01,WN,1163,Malone,"Chicago, IL",600,716.0,76.0,5.0,6,3,68.0,0.0,0.0,0.0,0.0
2,1,2019-04-01,WN,1302,Malone,"Chicago, IL",2055,2129.0,34.0,2.0,20,3,0.0,0.0,0.0,0.0,33.0
2,1,2019-04-01,WN,2014,Malone,"Chicago, IL",1850,1917.0,27.0,1.0,18,3,0.0,0.0,0.0,0.0,20.0
2,1,2019-04-01,WN,2312,Malone,"Chicago, IL",1605,1723.0,78.0,5.0,16,3,5.0,0.0,21.0,0.0,73.0
2,1,2019-04-01,WN,6659,Malone,"Chicago, IL",1155,1415.0,140.0,9.0,11,3,4.0,0.0,0.0,0.0,133.0
2,1,2019-04-01,WN,146,Malone,"Milwaukee, WI",1055,1151.0,56.0,3.0,10,3,7.0,0.0,0.0,0.0,36.0
2,1,2019-04-01,WN,1275,Malone,"Milwaukee, WI",1925,2056.0,91.0,6.0,19,3,0.0,0.0,4.0,0.0,91.0
2,1,2019-04-01,WN,372,Malone,"New Orleans, LA",1125,1124.0,-1.0,-1.0,11,5,0.0,0.0,20.0,0.0,0.0
2,1,2019-04-01,WN,1870,Malone,"Tampa, FL",1535,1630.0,55.0,3.0,15,5,0.0,0.0,36.0,0.0,55.0
2,1,2019-04-01,WN,2133,Malone,"Tampa, FL",915,1059.0,104.0,6.0,9,5,9.0,0.0,0.0,0.0,95.0
2,4,2019-04-04,AA,1377,Malone,"Miami, FL",1729,1730.0,1.0,0.0,17,5,1.0,0.0,29.0,0.0,0.0
2,2,2019-04-09,AA,1377,Malone,"Miami, FL",1729,1844.0,75.0,5.0,17,5,2.0,0.0,44.0,0.0,73.0
2,1,2019-04-15,AA,1377,Malone,"Miami, FL",1729,1937.0,128.0,8.0,17,5,1.0,0.0,6.0,0.0,127.0
2,1,2019-04-22,AA,1377,Malone,"Miami, FL",1729,1833.0,64.0,4.0,17,5,0.0,2.0,0.0,0.0,42.0
2,6,2019-04-27,AA,1377,Malone,"Miami, FL",1729,1859.0,90.0,6.0,17,5,6.0,0.0,0.0,0.0,65.0
2,1,2019-04-01,AA,1414,JFK,"Chicago, IL",1705,1759.0,54.0,3.0,17,3,3.0,0.0,0.0,0.0,24.0
2,3,2019-04-03,AA,1414,JFK,"Chicago, IL",1706,1703.0,-3.0,-1.0,17,3,0.0,0.0,33.0,0.0,0.0
2,4,2019-04-04,AA,1414,JFK,"Chicago, IL",1706,1739.0,33.0,2.0,17,3,0.0,0.0,26.0,0.0,0.0
2,7,2019-04-07,AA,1414,JFK,"Chicago, IL",1706,1707.0,1.0,0.0,17,3,1.0,0.0,99.0,0.0,0.0
2,5,2019-04-12,AA,1414,JFK,"Chicago, IL",1706,1707.0,1.0,0.0,17,3,0.0,0.0,15.0,0.0,0.0
2,1,2019-04-15,AA,1414,JFK,"Chicago, IL",1706,2036.0,210.0,12.0,17,3,0.0,0.0,41.0,0.0,195.0
2,2,2019-04-16,AA,1414,JFK,"Chicago, IL",1706,1734.0,28.0,1.0,17,3,0.0,0.0,5.0,0.0,28.0
2,5,2019-04-19,AA,1414,JFK,"Chicago, IL",1706,1806.0,60.0,4.0,17,3,0.0,0.0,0.0,0.0,30.0
2,6,2019-04-27,AA,1414,JFK,"Chicago, IL",1706,2009.0,183.0,12.0,17,3,25.0,0.0,0.0,0.0,132.0
2,7,2019-04-07,AA,1444,JFK,"Charlotte, NC",815,1000.0,105.0,7.0,8,3,0.0,0.0,0.0,0.0,84.0
2,6,2019-04-13,AA,1444,JFK,"Charlotte, NC",815,816.0,1.0,0.0,8,3,1.0,0.0,54.0,0.0,0.0
2,7,2019-04-14,AA,1444,JFK,"Charlotte, NC",815,819.0,4.0,0.0,8,3,4.0,0.0,20.0,0.0,0.0
2,6,2019-04-20,AA,1444,JFK,"Charlotte, NC",815,825.0,10.0,0.0,8,3,10.0,0.0,6.0,0.0,0.0
2,5,2019-04-26,AA,1444,JFK,"Charlotte, NC",815,840.0,25.0,1.0,8,3,25.0,0.0,5.0,0.0,0.0
2,1,2019-04-22,AA,1487,JFK,"Phoenix, AZ",630,730.0,60.0,4.0,6,9,0.0,0.0,0.0,0.0,40.0
2,1,2019-04-29,AA,1487,JFK,"Phoenix, AZ",630,712.0,42.0,2.0,6,9,21.0,0.0,0.0,0.0,0.0
2,2,2019-04-30,AA,1487,JFK,"Phoenix, AZ",630,625.0,-5.0,-1.0,6,9,0.0,0.0,22.0,0.0,0.0
2,4,2019-04-04,AA,1490,Malone,"Dallas/Fort Worth, TX",757,844.0,47.0,3.0,7,6,47.0,0.0,33.0,0.0,0.0
2,4,2019-04-18,AA,1490,Malone,"Dallas/Fort Worth, TX",757,755.0,-2.0,-1.0,7,6,0.0,0.0,53.0,0.0,0.0
2,1,2019-04-22,AA,1490,Malone,"Dallas/Fort Worth, TX",757,842.0,45.0,3.0,7,6,31.0,0.0,0.0,0.0,0.0
2,4,2019-04-25,AA,1490,Malone,"Dallas/Fort Worth, TX",757,834.0,37.0,2.0,7,6,24.0,0.0,0.0,0.0,0.0
2,5,2019-04-19,AA,1500,JFK,"Charlotte, NC",500,727.0,147.0,9.0,5,3,147.0,0.0,6.0,0.0,0.0
2,2,2019-04-02,AA,2036,Malone,"Charlotte, NC",1113,1112.0,-1.0,-1.0,11,3,0.0,0.0,23.0,0.0,0.0
2,2,2019-04-09,AA,2036,Malone,"Charlotte, NC",1113,1107.0,-6.0,-1.0,11,3,0.0,0.0,22.0,0.0,0.0
2,5,2019-04-12,AA,2036,Malone,"Charlotte, NC",1113,1109.0,-4.0,-1.0,11,3,0.0,0.0,56.0,0.0,0.0
2,1,2019-04-15,AA,2036,Malone,"Charlotte, NC",1113,1401.0,168.0,11.0,11,3,118.0,0.0,0.0,0.0,38.0
2,2,2019-04-16,AA,2036,Malone,"Charlotte, NC",1113,1113.0,0.0,0.0,11,3,0.0,0.0,15.0,0.0,0.0
2,1,2019-04-29,AA,2036,Malone,"Charlotte, NC",1113,1105.0,-8.0,-1.0,11,3,0.0,0.0,26.0,0.0,0.0
2,1,2019-04-01,AA,2043,Malone,"Atlanta, GA",2115,2150.0,35.0,2.0,21,4,0.0,0.0,13.0,0.0,35.0
2,3,2019-04-03,AA,2043,Malone,"Atlanta, GA",2115,2146.0,31.0,2.0,21,4,0.0,0.0,0.0,0.0,20.0
2,4,2019-04-04,AA,2043,Malone,"Atlanta, GA",2115,2111.0,-4.0,-1.0,21,4,0.0,0.0,16.0,0.0,0.0
2,5,2019-04-05,AA,2043,Malone,"Atlanta, GA",2115,2248.0,93.0,6.0,21,4,0.0,0.0,0.0,0.0,68.0
2,1,2019-04-08,AA,2043,Malone,"Atlanta, GA",2115,2110.0,-5.0,-1.0,21,4,0.0,0.0,24.0,0.0,0.0
2,2,2019-04-09,AA,2043,Malone,"Atlanta, GA",2115,2159.0,44.0,2.0,21,4,27.0,0.0,1.0,0.0,17.0
2,3,2019-04-10,AA,2043,Malone,"Atlanta, GA",2115,2114.0,-1.0,-1.0,21,4,0.0,0.0,19.0,0.0,0.0
2,5,2019-04-12,AA,2043,Malone,"Atlanta, GA",2115,2204.0,49.0,3.0,21,4,0.0,0.0,0.0,0.0,43.0
2,7,2019-04-14,AA,2043,Malone,"Atlanta, GA",2115,2227.0,72.0,4.0,21,4,0.0,0.0,1.0,0.0,72.0
2,1,2019-04-15,AA,2043,Malone,"Atlanta, GA",2115,2307.0,112.0,7.0,21,4,0.0,0.0,0.0,0.0,112.0
2,4,2019-04-18,AA,2043,Malone,"Atlanta, GA",2115,2208.0,53.0,3.0,21,4,0.0,0.0,0.0,0.0,43.0
2,1,2019-04-22,AA,2043,Malone,"Atlanta, GA",2115,2228.0,73.0,4.0,21,4,0.0,0.0,0.0,0.0,52.0
2,2,2019-04-30,AA,2043,Malone,"Atlanta, GA",2115,2200.0,45.0,3.0,21,4,0.0,0.0,0.0,0.0,34.0
2,4,2019-04-04,AA,2067,JFK,"Charlotte, NC",633,700.0,27.0,1.0,6,3,27.0,0.0,7.0,0.0,0.0
